date,pc,logon
03/31/2011 21:37:38,0553,0
03/31/2011 22:23:35,3210,1
03/31/2011 22:34:25,3210,0
04/01/2011 02:46:33,3363,1
04/01/2011 03:13:24,1057,1
04/01/2011 03:21:48,3363,0
04/01/2011 03:40:52,1057,0
04/01/2011 05:56:07,0149,1
04/01/2011 06:28:30,1120,1
04/01/2011 06:32:55,0149,0
04/01/2011 06:55:12,1120,0
04/01/2011 07:32:39,3883,1
04/01/2011 13:33:23,4305,1
04/01/2011 14:07:04,0381,1
04/01/2011 14:07:55,4305,0
04/01/2011 14:22:35,0381,0
04/01/2011 18:28:13,3883,0
04/01/2011 19:53:24,0820,1
04/01/2011 20:09:10,0820,0
04/01/2011 23:35:11,3459,1
04/01/2011 23:55:15,3459,0
04/04/2011 06:46:37,3412,1
04/04/2011 06:59:59,2218,1
04/04/2011 07:04:19,2218,0
04/04/2011 07:29:49,3412,0
04/04/2011 07:31:15,3883,1
04/04/2011 14:16:54,0666,1
04/04/2011 14:58:09,0666,0
04/04/2011 15:02:40,2367,1
04/04/2011 15:42:03,2367,0
04/04/2011 16:42:59,0831,1
04/04/2011 17:25:47,0831,0
04/04/2011 18:39:30,3883,0
04/05/2011 01:58:53,2436,1
04/05/2011 02:30:15,2436,0
04/05/2011 02:47:21,3870,1
04/05/2011 03:15:58,3870,0
04/05/2011 07:36:31,3883,1
04/05/2011 10:41:45,1479,1
04/05/2011 11:02:54,1479,0
04/05/2011 18:30:17,3883,0
04/05/2011 18:30:58,3668,1
04/05/2011 18:50:53,2316,1
04/05/2011 19:04:08,3668,0
04/05/2011 19:07:49,2316,0
04/06/2011 03:08:20,3212,1
04/06/2011 03:12:02,3212,0
04/06/2011 03:20:20,1381,1
04/06/2011 03:46:05,1381,0
04/06/2011 04:40:03,0745,1
04/06/2011 04:58:29,0745,0
04/06/2011 07:28:13,3883,1
04/06/2011 08:21:48,4580,1
04/06/2011 08:51:49,4580,0
04/06/2011 09:26:49,0578,1
04/06/2011 09:56:25,0578,0
04/06/2011 10:47:23,0232,1
04/06/2011 10:54:57,0232,0
04/06/2011 14:14:12,2350,1
04/06/2011 14:40:17,2350,0
04/06/2011 16:19:31,1620,1
04/06/2011 16:49:20,1620,0
04/06/2011 17:11:24,1263,1
04/06/2011 17:59:06,1263,0
04/06/2011 18:37:12,3883,0
04/06/2011 19:00:14,4246,1
04/06/2011 19:33:18,4246,0
04/06/2011 22:29:12,3548,1
04/06/2011 22:43:29,3548,0
04/06/2011 23:15:00,4463,1
04/06/2011 23:37:18,4463,0
04/07/2011 00:11:53,1324,1
04/07/2011 00:20:26,1155,1
04/07/2011 00:41:04,1324,0
04/07/2011 00:56:00,1155,0
04/07/2011 07:32:35,3883,1
04/07/2011 14:50:33,1924,1
04/07/2011 15:08:15,3348,1
04/07/2011 15:16:44,3348,0
04/07/2011 15:26:10,1924,0
04/07/2011 16:36:52,3990,1
04/07/2011 17:17:53,3990,0
04/07/2011 17:53:30,2496,1
04/07/2011 18:08:47,2496,0
04/07/2011 18:28:15,3883,0
04/07/2011 21:08:40,0198,1
04/07/2011 21:21:25,0136,1
04/07/2011 21:24:35,0198,0
04/07/2011 22:01:19,0136,0
04/08/2011 00:59:39,1655,1
04/08/2011 01:14:10,1589,1
04/08/2011 01:41:26,1655,0
04/08/2011 01:58:51,1589,0
04/08/2011 07:22:52,3883,1
04/08/2011 09:13:29,3883,1
04/08/2011 09:28:57,3883,0
04/08/2011 12:01:08,3405,1
04/08/2011 12:10:37,3405,0
04/08/2011 14:51:21,0562,1
04/08/2011 15:35:17,0562,0
04/08/2011 15:41:39,3524,1
04/08/2011 16:22:45,3524,0
04/08/2011 16:48:01,0248,1
04/08/2011 17:30:21,0248,0
04/08/2011 18:28:02,3883,0
04/08/2011 19:01:27,0237,1
04/08/2011 19:03:22,0237,0
04/11/2011 01:52:32,4573,1
04/11/2011 02:12:04,4573,0
04/11/2011 07:20:26,3883,1
04/11/2011 08:35:52,3310,1
04/11/2011 09:18:04,3310,0
04/11/2011 12:11:53,2112,1
04/11/2011 12:29:50,2112,0
04/11/2011 17:57:37,0672,1
04/11/2011 18:07:32,0672,0
04/11/2011 18:27:31,3883,0
04/11/2011 18:59:43,3457,1
04/11/2011 19:29:01,3457,0
04/11/2011 23:09:31,4467,1
04/11/2011 23:34:51,4467,0
04/12/2011 00:11:58,3996,1
04/12/2011 00:27:29,3996,0
04/12/2011 07:35:40,3883,1
04/12/2011 12:03:22,1310,1
04/12/2011 12:27:28,1310,0
04/12/2011 18:16:46,2222,1
04/12/2011 18:27:52,3883,0
04/12/2011 18:40:20,2222,0
04/12/2011 21:56:22,1434,1
04/12/2011 22:16:01,1434,0
04/13/2011 07:30:44,3883,1
04/13/2011 13:05:12,2757,1
04/13/2011 13:21:03,2757,0
04/13/2011 14:54:39,1381,1
04/13/2011 15:32:20,1381,0
04/13/2011 18:30:43,3883,0
04/13/2011 19:28:43,0312,1
04/13/2011 19:35:59,0312,0
04/13/2011 19:58:38,2242,1
04/13/2011 20:04:16,2242,0
04/13/2011 20:12:02,3548,1
04/13/2011 20:50:49,3548,0
04/14/2011 03:29:44,1120,1
04/14/2011 03:33:41,1120,0
04/14/2011 05:13:52,2564,1
04/14/2011 05:22:41,2564,0
04/14/2011 07:22:11,3883,1
04/14/2011 10:46:20,1877,1
04/14/2011 10:51:04,1514,1
04/14/2011 11:06:17,1514,0
04/14/2011 11:08:08,1877,0
04/14/2011 18:28:51,3883,0
04/14/2011 18:34:17,3889,1
04/14/2011 19:08:46,3889,0
04/14/2011 23:49:11,0596,1
04/15/2011 00:32:21,0596,0
04/15/2011 01:16:39,3462,1
04/15/2011 01:52:09,3462,0
04/15/2011 06:32:59,2333,1
04/15/2011 06:34:35,2333,0
04/15/2011 07:24:29,3883,1
04/15/2011 09:58:36,3234,1
04/15/2011 10:00:06,3234,0
04/15/2011 13:41:14,1592,1
04/15/2011 13:47:39,1592,0
04/15/2011 14:39:12,4118,1
04/15/2011 15:12:28,2902,1
04/15/2011 15:32:49,4118,0
04/15/2011 15:49:34,2902,0
04/15/2011 17:18:59,0799,1
04/15/2011 17:27:13,0799,0
04/15/2011 18:30:48,3883,0
04/15/2011 19:40:42,1214,1
04/15/2011 19:59:19,1214,0
04/15/2011 21:23:00,1512,1
04/15/2011 21:31:19,1512,0
04/15/2011 23:08:54,3866,1
04/15/2011 23:48:45,3866,0
04/18/2011 02:57:32,0996,1
04/18/2011 03:40:11,0996,0
04/18/2011 04:32:37,4573,1
04/18/2011 04:53:01,4573,0
04/18/2011 07:31:05,3883,1
04/18/2011 12:04:46,3067,1
04/18/2011 12:19:37,3067,0
04/18/2011 13:54:06,0831,1
04/18/2011 14:16:00,0831,0
04/18/2011 18:33:22,3883,0
04/19/2011 04:50:32,1859,1
04/19/2011 05:08:59,1859,0
04/19/2011 07:28:12,3883,1
04/19/2011 11:57:05,3330,1
04/19/2011 12:01:06,3330,0
04/19/2011 13:34:32,0026,1
04/19/2011 13:46:42,0026,0
04/19/2011 13:52:25,3726,1
04/19/2011 13:55:59,3726,0
04/19/2011 14:58:56,0245,1
04/19/2011 15:39:38,0245,0
04/19/2011 17:15:21,3822,1
04/19/2011 17:44:37,1310,1
04/19/2011 17:52:38,3822,0
04/19/2011 18:02:28,2492,1
04/19/2011 18:08:58,1310,0
04/19/2011 18:14:17,2492,0
04/19/2011 18:26:16,3883,0
04/19/2011 18:39:54,2048,1
04/19/2011 18:43:37,2048,0
04/19/2011 19:06:43,1174,1
04/19/2011 19:25:00,1174,0
04/19/2011 23:30:48,2888,1
04/20/2011 00:02:01,2888,0
04/20/2011 01:13:22,3385,1
04/20/2011 01:17:27,3385,0
04/20/2011 07:30:48,3883,1
04/20/2011 16:34:56,3916,1
04/20/2011 17:16:14,3916,0
04/20/2011 18:25:43,3883,0
04/20/2011 21:02:28,4092,1
04/20/2011 21:12:46,0777,1
04/20/2011 21:27:02,0777,0
04/20/2011 21:39:51,4092,0
04/21/2011 07:32:40,3883,1
04/21/2011 07:48:43,2587,1
04/21/2011 07:50:07,2587,0
04/21/2011 07:58:58,3802,1
04/21/2011 08:27:30,3802,0
04/21/2011 11:53:24,0174,1
04/21/2011 12:00:08,0174,0
04/21/2011 13:40:59,2027,1
04/21/2011 14:19:17,2027,0
04/21/2011 15:14:16,2840,1
04/21/2011 15:17:11,2840,0
04/21/2011 18:32:39,3883,0
04/25/2011 03:24:50,3643,1
04/25/2011 03:27:38,3643,0
04/25/2011 06:38:27,3339,1
04/25/2011 06:47:32,3339,0
04/25/2011 07:20:55,3883,1
04/25/2011 09:08:35,4718,1
04/25/2011 09:23:47,4718,0
04/25/2011 09:44:17,0473,1
04/25/2011 10:10:30,0473,0
04/25/2011 11:12:33,2367,1
04/25/2011 11:37:52,2367,0
04/25/2011 13:47:26,0415,1
04/25/2011 14:04:07,0415,0
04/25/2011 15:55:50,1377,1
04/25/2011 16:22:47,1377,0
04/25/2011 18:31:55,3883,0
04/26/2011 07:35:43,3883,1
04/26/2011 18:33:30,3883,0
04/26/2011 19:17:38,1620,1
04/26/2011 19:21:15,1620,0
04/26/2011 20:56:21,4563,1
04/26/2011 21:22:29,4563,0
04/26/2011 21:34:17,0419,1
04/26/2011 21:52:43,0419,0
04/27/2011 00:29:17,1433,1
04/27/2011 01:03:46,1433,0
04/27/2011 02:07:02,2580,1
04/27/2011 02:24:46,3384,1
04/27/2011 02:25:01,2580,0
04/27/2011 02:43:03,3384,0
04/27/2011 04:23:36,3491,1
04/27/2011 04:42:39,3491,0
04/27/2011 07:33:17,3883,1
04/27/2011 10:05:23,0777,1
04/27/2011 10:39:01,0777,0
04/27/2011 18:34:42,3883,0
04/27/2011 19:48:26,1300,1
04/27/2011 20:15:59,1300,0
04/28/2011 02:04:36,2481,1
04/28/2011 02:39:14,2481,0
04/28/2011 07:24:57,3883,1
04/28/2011 17:27:10,2588,1
04/28/2011 18:11:54,2588,0
04/28/2011 18:31:24,3883,0
04/28/2011 20:09:36,0912,1
04/28/2011 20:31:15,0912,0
04/28/2011 23:10:21,0744,1
04/28/2011 23:36:21,0744,0
04/29/2011 02:41:31,3013,1
04/29/2011 03:01:42,2712,1
04/29/2011 03:24:03,3013,0
04/29/2011 03:37:00,1575,1
04/29/2011 03:42:57,2712,0
04/29/2011 03:57:25,2992,1
04/29/2011 04:02:35,1382,1
04/29/2011 04:18:09,1575,0
04/29/2011 04:35:29,2992,0
04/29/2011 04:41:41,1382,0
04/29/2011 05:46:14,3442,1
04/29/2011 06:05:57,3442,0
04/29/2011 07:33:25,3883,1
04/29/2011 15:27:22,4067,1
04/29/2011 15:55:27,4067,0
04/29/2011 16:51:08,2497,1
04/29/2011 17:43:23,2497,0
04/29/2011 18:25:21,3883,0
05/02/2011 07:31:31,3883,1
05/02/2011 07:42:51,0299,1
05/02/2011 07:47:11,0672,1
05/02/2011 07:51:30,3879,1
05/02/2011 08:00:04,0299,0
05/02/2011 08:22:13,0672,0
05/02/2011 08:30:41,3879,0
05/02/2011 18:38:54,3883,0
05/03/2011 04:45:29,4002,1
05/03/2011 04:47:41,4002,0
05/03/2011 05:01:22,2222,1
05/03/2011 05:09:17,2222,0
05/03/2011 07:37:34,3883,1
05/03/2011 12:21:24,3698,1
05/03/2011 12:25:18,3645,1
05/03/2011 12:34:12,3698,0
05/03/2011 12:55:08,3645,0
05/03/2011 14:44:39,0497,1
05/03/2011 14:56:43,0497,0
05/03/2011 18:32:13,3883,0
05/03/2011 20:49:32,3039,1
05/03/2011 21:18:46,3039,0
05/04/2011 01:44:12,0700,1
05/04/2011 01:50:57,0700,0
05/04/2011 07:37:02,3883,1
05/04/2011 15:00:35,4600,1
05/04/2011 15:26:12,4600,0
05/04/2011 17:38:39,2780,1
05/04/2011 18:06:10,2780,0
05/04/2011 18:28:10,3883,0
05/04/2011 22:37:33,1665,1
05/04/2011 22:38:49,1730,1
05/04/2011 22:45:52,1665,0
05/04/2011 23:22:35,1730,0
05/05/2011 00:30:13,1512,1
05/05/2011 00:31:06,4664,1
05/05/2011 00:51:56,1512,0
05/05/2011 00:56:32,4664,0
05/05/2011 05:53:10,4757,1
05/05/2011 06:18:37,4757,0
05/05/2011 06:49:08,3128,1
05/05/2011 07:22:54,3883,1
05/05/2011 07:28:04,3128,0
05/05/2011 09:14:27,0964,1
05/05/2011 09:48:19,0964,0
05/05/2011 11:19:17,2005,1
05/05/2011 11:38:15,2005,0
05/05/2011 12:43:15,3506,1
05/05/2011 12:44:00,3506,0
05/05/2011 13:03:00,1877,1
05/05/2011 13:39:23,1877,0
05/05/2011 18:39:44,3883,0
05/05/2011 22:48:07,2525,1
05/05/2011 23:23:54,2525,0
05/05/2011 23:41:29,4738,1
05/06/2011 00:12:20,4738,0
05/06/2011 02:16:08,0381,1
05/06/2011 02:18:13,0381,0
05/06/2011 03:40:42,3338,1
05/06/2011 03:44:10,3338,0
05/06/2011 07:20:12,3883,1
05/06/2011 11:36:12,3654,1
05/06/2011 12:16:09,3654,0
05/06/2011 14:30:26,2701,1
05/06/2011 14:41:11,2701,0
05/06/2011 15:23:43,3866,1
05/06/2011 15:45:34,3866,0
05/06/2011 18:31:40,3883,0
05/06/2011 23:13:12,2902,1
05/06/2011 23:30:09,2902,0
05/09/2011 00:35:12,3946,1
05/09/2011 01:00:21,3946,0
05/09/2011 05:54:59,4069,1
05/09/2011 06:29:18,4069,0
05/09/2011 07:31:59,3883,1
05/09/2011 12:25:08,2886,1
05/09/2011 13:01:55,2886,0
05/09/2011 14:33:59,0542,1
05/09/2011 14:49:51,0542,0
05/09/2011 15:36:02,2645,1
05/09/2011 15:43:09,2645,0
05/09/2011 18:30:49,3883,0
05/10/2011 03:00:52,1310,1
05/10/2011 03:25:58,1310,0
05/10/2011 03:30:27,3465,1
05/10/2011 03:53:20,3465,0
05/10/2011 05:56:39,0497,1
05/10/2011 06:33:23,0497,0
05/10/2011 07:25:39,3883,1
05/10/2011 08:25:37,3167,1
05/10/2011 08:42:44,0288,1
05/10/2011 08:54:51,0288,0
05/10/2011 09:06:44,3167,0
05/10/2011 12:01:20,0416,1
05/10/2011 12:18:28,4818,1
05/10/2011 12:21:01,0416,0
05/10/2011 12:46:13,4818,0
05/10/2011 16:03:23,2365,1
05/10/2011 16:27:19,2365,0
05/10/2011 18:34:46,3883,0
05/10/2011 19:21:00,1859,1
05/10/2011 19:26:58,1859,0
05/10/2011 22:15:44,4890,1
05/10/2011 22:27:07,4890,0
05/11/2011 01:13:44,2088,1
05/11/2011 01:48:34,2088,0
05/11/2011 04:46:14,0417,1
05/11/2011 05:02:06,0417,0
05/11/2011 07:33:51,3883,1
05/11/2011 10:52:55,3456,1
05/11/2011 11:16:24,3456,0
05/11/2011 14:47:27,4255,1
05/11/2011 15:37:02,4255,0
05/11/2011 17:22:20,4479,1
05/11/2011 17:58:54,4479,0
05/11/2011 18:29:05,3883,0
05/11/2011 21:57:05,3363,1
05/11/2011 22:31:53,3363,0
05/12/2011 00:05:11,4895,1
05/12/2011 00:32:06,4895,0
05/12/2011 02:11:55,0354,1
05/12/2011 02:33:58,0354,0
05/12/2011 04:39:56,3949,1
05/12/2011 05:04:10,3949,0
05/12/2011 07:29:18,3883,1
05/12/2011 11:30:28,1800,1
05/12/2011 12:12:53,1800,0
05/12/2011 14:25:29,3251,1
05/12/2011 14:46:00,3251,0
05/12/2011 16:12:00,3473,1
05/12/2011 16:23:05,3473,0
05/12/2011 18:32:52,3883,0
05/12/2011 22:27:36,3426,1
05/12/2011 22:55:35,3426,0
05/13/2011 01:34:50,4750,1
05/13/2011 01:56:34,4750,0
05/13/2011 04:00:10,1731,1
05/13/2011 04:30:53,1731,0
05/13/2011 05:42:58,0593,1
05/13/2011 05:54:01,0593,0
05/13/2011 07:20:40,3883,1
05/13/2011 11:22:12,4441,1
05/13/2011 11:35:57,4441,0
05/13/2011 13:01:31,3654,1
05/13/2011 13:21:45,3654,0
05/13/2011 17:44:24,1438,1
05/13/2011 18:16:42,1438,0
05/13/2011 18:28:08,3883,0
